,cbs_grid_code,livability_score
802,E1106N4028,2.2286937039892094
803,E1106N4029,2.2344047157652858
804,E1106N4030,2.176995231152616
805,E1106N4031,2.219477010327604
806,E1106N4032,2.2274180997738307
807,E1106N4033,2.294209442429132
808,E1106N4034,2.3076750094456235
809,E1106N4035,2.3490243790214698
810,E1106N4041,2.282593370544414
811,E1107N3980,2.259046015858837
812,E1107N3981,2.105031780045636
813,E1107N3982,2.035604593118824
814,E1107N3983,1.9175014939385504
815,E1107N3984,1.877222564784997
816,E1107N3985,1.910063939561324
817,E1107N3986,1.93885030934024
818,E1107N3987,2.010499002518039
819,E1107N3988,2.2079294722044094
820,E1107N3989,2.3024663595953907
821,E1107N3990,2.44059993362283
822,E1107N3997,2.2257999697613258
823,E1107N3998,2.1302124621544856
824,E1107N3999,2.162320515233337
825,E1107N4000,2.156152529651833
826,E1107N4002,2.227115010475121
827,E1107N4003,2.2613495726255333
828,E1107N4004,2.255304968574316
829,E1107N4005,2.293812471743894
830,E1107N4023,2.13005709889104
831,E1107N4024,2.1733562653879344
832,E1107N4025,2.1619938950637003
833,E1107N4026,2.196182698112938
834,E1107N4027,2.225996739943068
835,E1107N4028,2.2367344840294856
836,E1107N4029,2.241114927975215
837,E1107N4030,2.225677150298367
838,E1107N4031,2.229336433824442
839,E1107N4032,2.2286772890684503
840,E1107N4033,2.267022537698547
841,E1107N4034,2.2983533224013946
842,E1107N4035,2.379797461086268
843,E1107N4040,2.2712185252162462
844,E1107N4041,2.289576397033482
845,E1107N4042,2.2949503722421083
846,E1108N3981,2.142480983249892
847,E1108N3982,2.066917894391817
848,E1108N3983,1.9681976242349173
849,E1108N3984,1.891683283223452
850,E1108N3985,1.916566278332216
851,E1108N3986,1.9206632589921149
852,E1108N3987,1.9536167950068808
853,E1108N3988,2.036821633706037
854,E1108N3989,2.212950327570544
855,E1108N3990,2.337188743842596
856,E1108N3991,2.3804683071282184
857,E1108N3997,2.247323933298844
858,E1108N3998,2.13889754523295
859,E1108N3999,2.053179158941288
860,E1108N4000,2.035919077295168
861,E1108N4001,2.04781251069421
862,E1108N4002,2.1596288208273617
863,E1108N4004,2.280336800369108
864,E1108N4005,2.302674148230241
865,E1108N4023,2.2319052036626634
866,E1108N4024,2.230060448782126
867,E1108N4025,2.1861326673870467
868,E1108N4026,2.2332992019049547
869,E1108N4027,2.235663587317526
870,E1108N4028,2.2557031662930527
871,E1108N4029,2.257084321316707
872,E1108N4030,2.238593280169288
873,E1108N4031,2.2359195682322173
874,E1108N4032,2.2585144257446674
875,E1108N4033,2.256875067968278
876,E1108N4034,2.303276381782787
877,E1108N4035,2.3492957224673376
878,E1108N4039,2.298112816072284
879,E1108N4040,2.2768398125156484
880,E1108N4041,2.2732357082773125
881,E1108N4042,2.291386137093195
882,E1108N4043,2.349899392460688
883,E1109N3981,2.154072070569455
884,E1109N3982,2.096734064466834
885,E1109N3983,1.996847069843968
886,E1109N3984,1.8985068960068407
887,E1109N3985,1.913374458403728
888,E1109N3986,1.929604272591544
889,E1109N3987,1.937384534119587
890,E1109N3988,2.017465270643012
891,E1109N3989,2.201394554231483
892,E1109N3990,2.243767502052646
893,E1109N3991,2.350746415106563
894,E1109N3997,2.1595948401689693
895,E1109N3998,2.0802998525358984
896,E1109N3999,2.003248796144008
897,E1109N4000,1.9835139312167984
898,E1109N4001,1.97197524997375
899,E1109N4002,2.049618012624588
900,E1109N4003,2.093171342023481
901,E1109N4004,2.13953056920889
902,E1109N4024,2.296683787851855
903,E1109N4025,2.292055207711735
904,E1109N4026,2.2807042958327024
905,E1109N4027,2.257464920470303
906,E1109N4028,2.2597774595076183
907,E1109N4029,2.254587278046378
908,E1109N4030,2.2690634682730293
909,E1109N4031,2.271758587818559
910,E1109N4032,2.275583168668632
911,E1109N4033,2.3073388829001407
912,E1109N4039,2.315117619891109
913,E1109N4040,2.2978539426711104
914,E1109N4041,2.292471374429122
915,E1109N4042,2.320460774697397
916,E1110N3982,2.164604676079529
917,E1110N3983,2.051818590401135
918,E1110N3984,1.93514970803826
919,E1110N3985,1.9126124808911995
920,E1110N3986,1.927031837856389
921,E1110N3987,1.94444950279316
922,E1110N3988,1.985733731187881
923,E1110N3989,2.149726608106458
924,E1110N3990,2.213636490734221
925,E1110N3991,2.251551696521745
926,E1110N3997,2.1184137516431747
927,E1110N3998,2.054107524604506
928,E1110N3999,1.959191004263945
929,E1110N4000,1.9511091577025592
930,E1110N4001,1.91926154122484
931,E1110N4002,1.917688041902588
932,E1110N4003,1.9955670309698308
933,E1110N4004,2.038050848517056
934,E1110N4026,2.3025054171827763
935,E1110N4039,2.371919766741327
936,E1110N4040,2.362924554202817
937,E1110N4041,2.352671196779987
938,E1111N3982,2.2195829120365422
939,E1111N3983,2.070613877562729
940,E1111N3984,2.0111120898631327
941,E1111N3985,1.93573739332702
942,E1111N3986,1.905424976225437
943,E1111N3987,1.950504668542281
944,E1111N3988,2.037719027385952
945,E1111N3989,2.0651963197291483
946,E1111N3990,2.104278950875921
947,E1111N3991,2.123201799346598
948,E1111N3992,2.1313488976708737
949,E1111N3997,2.1325920117165857
950,E1111N3998,2.0375483878610527
951,E1111N3999,1.967084393092254
952,E1111N4000,1.9045953148534127
953,E1111N4001,1.8862520312892967
954,E1111N4002,1.8302505022980309
955,E1111N4003,1.886807488757556
956,E1111N4004,1.9556246214641777
957,E1111N4039,2.424096396346018
958,E1111N4040,2.408621175030141
959,E1111N4041,2.424617879180655
960,E1111N4042,2.436410151891126
961,E1112N3983,2.26076701707277
962,E1112N3984,2.080843438871019
963,E1112N3985,2.0264541868535297
964,E1112N3986,1.9577335236993865
965,E1112N3987,2.0482414943183542
966,E1112N3988,2.02535789823403
967,E1112N3989,2.030814301261349
968,E1112N3990,2.0223307752212865
969,E1112N3991,2.011507836658415
970,E1112N3992,2.003296307405781
971,E1112N3993,2.048491213468575
972,E1112N3994,2.041908023625399
973,E1112N3998,2.0220919507276904
974,E1112N3999,1.9361840230699392
975,E1112N4000,1.8259282864589967
976,E1112N4001,1.786952638221212
977,E1112N4002,1.770328778686488
978,E1112N4003,1.847664955638522
979,E1112N4004,1.9113230768700225
980,E1112N4040,2.455337526671892
981,E1112N4041,2.4595312192900938
982,E1112N4042,2.460567815880796
983,E1113N3972,2.580265361670476
984,E1113N3984,2.147159068173261
985,E1113N3985,2.094143222044155
986,E1113N3986,2.14974286899033
987,E1113N3987,2.17635208562842
988,E1113N3988,2.0393635369218965
989,E1113N3989,2.0359660020467936
990,E1113N3990,1.988018239140136
991,E1113N3991,1.960635564639452
992,E1113N3992,1.9666159841620887
993,E1113N3993,1.9546839059359424
994,E1113N3994,1.9601252003254
995,E1113N3997,2.0635578530088403
996,E1113N3998,1.9647932902301888
997,E1113N3999,1.8631318444453109
998,E1113N4000,1.768024857247162
999,E1113N4001,1.7742402333317386
1000,E1113N4002,1.7335592659888956
1001,E1113N4003,1.8287743201757056
1002,E1113N4004,1.9271803763167308
1003,E1113N4040,2.4675625504024032
1004,E1113N4041,2.471512298388441
1005,E1113N4042,2.5011862019448867
1006,E1114N3978,2.474390781775015
1007,E1114N3986,2.285446348454645
1008,E1114N3987,2.2746267433793848
1009,E1114N3988,2.186723483326225
1010,E1114N3989,2.12962962877013
1011,E1114N3990,2.0222178860577165
1012,E1114N3991,1.9149278016023368
1013,E1114N3992,1.9064951247920496
1014,E1114N3993,1.891409581960961
1015,E1114N3994,1.8588356861849813
1016,E1114N3995,1.826210983702587
1017,E1114N3996,1.8594707290561208
1018,E1114N3997,1.924896293710022
1019,E1114N3998,1.893908696807612
1020,E1114N3999,1.7884810940597382
1021,E1114N4000,1.7612693804821489
1022,E1114N4001,1.737287561712089
1023,E1114N4002,1.7103669179819831
1024,E1114N4003,1.820881709265797
1025,E1114N4041,2.495093310975462
1026,E1114N4042,2.521273269012652
1027,E1114N4043,2.5365214544808814
1028,E1115N3988,2.2756579983284166
1029,E1115N3989,2.159825576661894
1030,E1115N3990,2.0579038150813487
1031,E1115N3991,1.942394714442317
1032,E1115N3992,1.9141738775067705
1033,E1115N3993,1.898875580751353
1034,E1115N3994,1.812811244026605
1035,E1115N3995,1.7882312278294492
1036,E1115N3996,1.803198858211936
1037,E1115N3997,1.805754333848932
1038,E1115N3998,1.8556722114923685
1039,E1115N3999,1.7738904317608877
1040,E1115N4000,1.7453735402700303
1041,E1115N4001,1.7173254439686798
1042,E1115N4002,1.7523960319081149
1043,E1115N4003,1.7840907291213557
1044,E1115N4004,2.012114804325634
1045,E1115N4041,2.5367893447532905
1046,E1115N4043,2.533244081515936
1047,E1116N3975,2.765475351606938
1048,E1116N3976,2.7500720633104763
1049,E1116N3977,2.7103588182974008
1050,E1116N3978,2.523785281430244
1051,E1116N3981,2.587555151326228
1052,E1116N3982,2.570940276134408
1053,E1116N3990,2.189699695815783
1054,E1116N3991,2.130421919947869
1055,E1116N3992,2.089029222546172
1056,E1116N3993,2.0226666414412184
1057,E1116N3994,1.898920045899364
1058,E1116N3995,1.813809901359679
1059,E1116N3996,1.8276034870086968
1060,E1116N3997,1.7980081937660422
1061,E1116N3998,1.7841502695611449
1062,E1116N3999,1.7816855885242835
1063,E1116N4000,1.783958315389333
1064,E1116N4001,1.7867994539778569
1065,E1116N4002,1.80777592504638
1066,E1117N3974,2.691345078874765
1067,E1117N3975,2.7156949940224377
1068,E1117N3976,2.6915630496410707
1069,E1117N3977,2.650541779897212
1070,E1117N3979,2.5498084524157294
1071,E1117N3980,2.5480589222140546
1072,E1117N3987,2.257554814984806
1073,E1117N3988,2.277904922154645
1074,E1117N3991,2.318834855116408
1075,E1117N3992,2.3008417335393
1076,E1117N3993,2.2375476755142065
1077,E1117N3994,2.0625583674936947
1078,E1117N3995,1.9526956877909776
1079,E1117N3996,1.8751590752400824
1080,E1117N3998,1.811788375634398
1081,E1117N3999,1.8278099284933644
1082,E1117N4000,1.8542026008093333
1083,E1117N4001,1.894439261316801
1084,E1117N4003,1.9397273022164248
1085,E1118N3976,2.634413395747335
1086,E1118N3977,2.546913419234697
1087,E1118N3978,2.518758435312422
1088,E1118N3979,2.526413427913024
1089,E1118N3980,2.5258622936431983
1090,E1118N3981,2.558861446743666
1091,E1118N3983,2.459649313663556
1092,E1118N3984,2.3285431671751105
1093,E1118N3985,2.2666392858984694
1094,E1118N3986,2.218834966433637
1095,E1118N3987,2.2202973308908738
1096,E1118N3988,2.290677379729076
1097,E1118N3989,2.329166207468987
1098,E1118N3990,2.3984170012198582
1099,E1118N3991,2.4738660149091705
1100,E1118N3992,2.5276130905480345
1101,E1118N3993,2.396762266313248
1102,E1118N3994,2.271132674079535
1103,E1118N3995,2.048882820873658
1104,E1118N3996,1.951744346763821
1105,E1118N3997,1.9780191172791064
1106,E1118N3998,1.9423983620686376
1107,E1118N3999,1.9567391352243604
1108,E1118N4000,1.945793757610797
1109,E1118N4001,1.875598224845617
1110,E1118N4002,1.8348768428562456
1111,E1119N3975,2.625376567797369
1112,E1119N3976,2.6161711388007696
1113,E1119N3977,2.517379663816096
1114,E1119N3978,2.524145866016621
1115,E1119N3979,2.5243425385241585
1116,E1119N3980,2.518833953778423
1117,E1119N3981,2.529764784353158
1118,E1119N3983,2.3553034373636232
1119,E1119N3984,2.313325266410077
1120,E1119N3985,2.262013057019385
1121,E1119N3986,2.21047842700888
1122,E1119N3987,2.22360702494446
1123,E1119N3988,2.3074634468189146
1124,E1119N3989,2.380438092679867
1125,E1119N3990,2.463106999404039
1126,E1119N3992,2.5458529287807754
1127,E1119N3993,2.53402951583924
1128,E1119N3994,2.471735179695929
1129,E1119N3997,1.9925027261341424
1130,E1119N3998,1.9791213023012977
1131,E1119N3999,1.9608259923895963
1132,E1119N4000,1.9480018992885613
1133,E1119N4001,1.7961260673760735
1134,E1119N4002,1.7196582184071545
1135,E1119N4003,1.7328468032057762
1136,E1120N3976,2.6499593283030927
1137,E1120N3977,2.573335794574229
1138,E1120N3978,2.536112404229768
1139,E1120N3979,2.52355396043515
1140,E1120N3980,2.528815203964613
1141,E1120N3983,2.3502824848516264
1142,E1120N3984,2.2930495294675906
1143,E1120N3985,2.2492743768983985
1144,E1120N3986,2.241433613766031
1145,E1120N3987,2.2401960032609955
1146,E1120N3988,2.3106379712006624
1147,E1120N3989,2.395600624633388
1148,E1120N3990,2.499832260281254
1149,E1120N3992,2.52129595036091
1150,E1120N3993,2.5308275971676912
1151,E1120N3994,2.5468222309847657
1152,E1120N3995,2.5511775469239018
1153,E1120N3997,1.9278190216915712
1154,E1120N3998,1.9117045758002529
1155,E1120N3999,1.91831846944571
1156,E1120N4000,1.889032930365104
1157,E1120N4001,1.781941014186068
1158,E1120N4002,1.708852778138318
1159,E1120N4003,1.6804263365841718
1160,E1121N3978,2.545704779168134
1161,E1121N3979,2.5156840052690628
1162,E1121N3980,2.509579791649235
1163,E1121N3981,2.481187968550009
1164,E1121N3982,2.4092034799027315
1165,E1121N3983,2.342189094451842
1166,E1121N3984,2.2974724453000706
1167,E1121N3985,2.256968617893732
1168,E1121N3986,2.243397368325535
1169,E1121N3987,2.2521660857105914
1170,E1121N3988,2.3295145133768367
1171,E1121N3989,2.405625030632137
1172,E1121N3990,2.48601560787442
1173,E1121N3992,2.5239448928083617
1174,E1121N3993,2.5203206439022856
1175,E1121N3994,2.509351215901372
1176,E1121N3995,2.454444098895142
1177,E1121N3997,1.9177112144352284
1178,E1121N3998,1.8868872380653248
1179,E1121N3999,1.8937930867241315
1180,E1121N4000,1.87994526541403
1181,E1121N4001,1.803513867014611
1182,E1121N4002,1.71259552281825
1183,E1121N4003,1.710170036108977
1184,E1121N4004,1.7552201315537352
1185,E1121N4012,2.127955827292242
1186,E1122N3977,2.669245715837518
1187,E1122N3978,2.569578754638416
1188,E1122N3980,2.5246783284688625
1189,E1122N3981,2.439593188391623
1190,E1122N3982,2.3625507968500283
1191,E1122N3983,2.367069130101752
1192,E1122N3984,2.2890618023068208
1193,E1122N3985,2.2688902432773217
1194,E1122N3986,2.2636589649228744
1195,E1122N3987,2.2686277568329976
1196,E1122N3988,2.3292324845351366
1197,E1122N3989,2.374223110083726
1198,E1122N3990,2.4283461625811524
1199,E1122N3991,2.442565489248549
1200,E1122N3992,2.470337044689146
1201,E1122N3993,2.416552570345964
1202,E1122N3994,2.404733202364726
1203,E1122N3995,2.202841502710066
1204,E1122N3996,1.999292767547512
1205,E1122N3997,1.9367592523568788
1206,E1122N3998,1.913374832855172
1207,E1122N3999,1.901402268269602
1208,E1122N4000,1.91344630235201
1209,E1122N4001,1.845095509538874
1210,E1122N4002,1.7843199526034133
1211,E1122N4003,1.7508379603361304
1212,E1122N4004,1.8568650895104897
1213,E1122N4005,2.033194413248764
1214,E1122N4010,2.250352562070088
1215,E1122N4011,2.2290536825251763
1216,E1122N4012,2.209012265427141
1217,E1122N4014,2.101534009853026
1218,E1122N4015,1.9816752210782205
1219,E1123N3977,2.628075694312244
1220,E1123N3978,2.5617267962004355
1221,E1123N3979,2.5152779309674425
1222,E1123N3980,2.452314861417477
1223,E1123N3981,2.414032616793289
1224,E1123N3982,2.364061115239936
1225,E1123N3983,2.3538969373205454
1226,E1123N3984,2.3185841389159783
1227,E1123N3985,2.293405048312916
1228,E1123N3986,2.2953929278923253
1229,E1123N3987,2.3179052354511014
1230,E1123N3988,2.3401784355179736
1231,E1123N3989,2.3786496187348765
1232,E1123N3990,2.397973525706085
1233,E1123N3991,2.371898665614731
1234,E1123N3992,2.379664471938169
1235,E1123N3993,2.2612943825956124
1236,E1123N3994,2.1822193852098795
1237,E1123N3997,1.9891437894727395
1238,E1123N3998,1.9733884597543687
1239,E1123N3999,1.9607487041047984
1240,E1123N4000,2.016045187382748
1241,E1123N4001,1.9874643582469915
1242,E1123N4002,1.887077274467364
1243,E1123N4003,1.8937836537839607
1244,E1123N4004,1.961242410856354
1245,E1123N4010,2.264728667165937
1246,E1123N4011,2.238900898492584
1247,E1123N4012,2.201263667475984
1248,E1123N4013,2.223879085426436
1249,E1123N4015,2.0211978769106405
1250,E1124N3976,2.5944415747030503
1251,E1124N3977,2.569705127624782
1252,E1124N3978,2.511826130396356
1253,E1124N3979,2.4480288666526087
1254,E1124N3980,2.40930610367938
1255,E1124N3981,2.399737591176633
1256,E1124N3982,2.339901911815945
1257,E1124N3983,2.357927759269933
1258,E1124N3984,2.3509526090060384
1259,E1124N3985,2.384096377648225
1260,E1124N3987,2.3816800654263472
1261,E1124N3989,2.421155896708979
1262,E1124N3991,2.338081714718779
1263,E1124N3992,2.26621857695148
1264,E1124N3993,2.209414870513048
1265,E1124N3994,2.2142790058708663
1266,E1124N3995,2.083534294963808
1267,E1124N3996,2.0731629011320223
1268,E1124N3997,2.0512682674379543
1269,E1124N3998,2.0801733513913825
1270,E1124N3999,2.103183882187822
1271,E1124N4000,2.140031626432443
1272,E1124N4001,2.066629767222627
1273,E1124N4002,2.064347697295821
1274,E1124N4006,1.9670706404985927
1275,E1124N4007,1.9858952122010831
1276,E1124N4010,2.2487991595382035
1277,E1124N4011,2.187107714093528
1278,E1124N4012,2.1715206139603804
1279,E1124N4013,2.1176986768895123
1280,E1124N4014,2.116471340385339
1281,E1125N3976,2.52499225084867
1282,E1125N3977,2.4615269685231413
1283,E1125N3978,2.442738973650352
1284,E1125N3979,2.4016389646840133
1285,E1125N3980,2.393207954658858
1286,E1125N3981,2.3941964371166966
1287,E1125N3982,2.3783935090234043
1288,E1125N3983,2.394744497187843
1289,E1125N3984,2.4014388163092337
1290,E1125N3985,2.4213901032744287
1291,E1125N3988,2.4447807212401087
1292,E1125N3989,2.48760503234667
1293,E1125N3990,2.420402486302666
1294,E1125N3991,2.3506910808033865
1295,E1125N3992,2.266356032665669
1296,E1125N3993,2.1868325048579327
1297,E1125N3994,2.157688259814668
1298,E1125N3995,2.0830172781045144
1299,E1125N3996,2.0820573069848174
1300,E1125N3997,2.1353684982330585
1301,E1125N3998,2.222247665469149
1302,E1125N3999,2.202329477977095
1303,E1125N4000,2.2224407247086657
1304,E1125N4001,2.2247918429642604
1305,E1125N4002,2.1650927983633577
1306,E1125N4003,2.078944190736767
1307,E1125N4006,1.9695692887820169
1308,E1125N4007,1.9969422666105108
1309,E1125N4010,2.2734139187210705
1310,E1125N4011,2.1936536591775977
1311,E1125N4012,2.114481122739728
1312,E1125N4013,2.084284931449924
1313,E1125N4014,2.0583296145698817
1314,E1125N4015,2.0241249342790564
1315,E1126N3977,2.414825226314892
1316,E1126N3978,2.40428524978886
1317,E1126N3979,2.4521819358684387
1318,E1126N3980,2.416143846266019
1319,E1126N3981,2.4093000566874148
1320,E1126N3982,2.413936640268612
1321,E1126N3983,2.441663873173949
1322,E1126N3984,2.4735143384007965
1323,E1126N3985,2.489858117717137
1324,E1126N3986,2.502171627150072
1325,E1126N3987,2.5139453643584666
1326,E1126N3988,2.4698799632322244
1327,E1126N3989,2.471851195723172
1328,E1126N3990,2.448793087075693
1329,E1126N3991,2.365217610323156
1330,E1126N3992,2.309463515768528
1331,E1126N3993,2.202507099816619
1332,E1126N3994,2.155111362151919
1333,E1126N3995,2.145530122293208
1334,E1126N3996,2.080133895776368
1335,E1126N3997,2.190126909843728
1336,E1126N3998,2.2232380501412465
1337,E1126N3999,2.2449831111687018
1338,E1126N4000,2.229641268682779
1339,E1126N4001,2.2398616372606543
1340,E1126N4002,2.2487375682320985
1341,E1126N4003,2.26114526611968
1342,E1126N4006,1.9828992267035777
1343,E1126N4007,1.99554944390018
1344,E1126N4010,2.282633783661671
1345,E1126N4011,2.242226057329382
1346,E1126N4012,2.2140316129168345
1347,E1126N4013,2.101012276730533
1348,E1126N4014,2.068558496901365
1349,E1126N4015,2.040500859344144
1350,E1126N4020,2.1721684624891107
1351,E1126N4021,2.1643643846952147
1352,E1126N4022,2.043993985794924
1353,E1126N4027,1.808798062636637
1354,E1126N4028,1.805193013916433
1355,E1126N4029,1.8436622085762469
1356,E1127N3977,2.5689017512286525
1357,E1127N3978,2.567270999949657
1358,E1127N3979,2.538767640093738
1359,E1127N3980,2.539598473091222
1360,E1127N3981,2.5322014802114428
1361,E1127N3982,2.53032214188424
1362,E1127N3983,2.4898037539277493
1363,E1127N3984,2.4829848548409816
1364,E1127N3985,2.459495960351231
1365,E1127N3986,2.485346409349377
1366,E1127N3987,2.4636397904034504
1367,E1127N3988,2.486849195229593
1368,E1127N3989,2.468607193382911
1369,E1127N3990,2.4775700492040764
1370,E1127N3991,2.4567061634648657
1371,E1127N3992,2.444097760418668
1372,E1127N3993,2.2878695507029985
1373,E1127N3994,2.204676093778257
1374,E1127N3995,2.2070945188861493
1375,E1127N3996,2.226460041877071
1376,E1127N3997,2.212575569788053
1377,E1127N3998,2.2210508468769565
1378,E1127N3999,2.232203191419932
1379,E1127N4000,2.2324673028862563
1380,E1127N4001,2.246332408821028
1381,E1127N4002,2.2263688160862114
1382,E1127N4006,2.048922048809831
1383,E1127N4007,2.008126498732272
1384,E1127N4010,2.281803317112709
1385,E1127N4011,2.258202270395091
1386,E1127N4012,2.2429807716322863
1387,E1127N4013,2.215108216964501
1388,E1127N4014,2.08853337385149
1389,E1127N4015,2.123432135817137
1390,E1127N4021,1.9076407100016728
1391,E1127N4023,1.830325752907216
1392,E1127N4027,1.7850594964234272
1393,E1127N4028,1.797950451785156
1394,E1127N4029,1.825019493465703
1395,E1127N4030,1.844462103145487
1396,E1127N4031,1.910312695468288
1397,E1127N4032,1.895652083899168
1398,E1128N3961,2.208942362484817
1399,E1128N3977,2.5527741772637143
1400,E1128N3978,2.560354447011123
1401,E1128N3979,2.575622693255486
1402,E1128N3980,2.603437662448312
1403,E1128N3981,2.609028802403509
1404,E1128N3982,2.588600933805238
1405,E1128N3983,2.383540645159038
1406,E1128N3984,2.382248616732805
1407,E1128N3985,2.398415157178999
1408,E1128N3986,2.4116069713882604
1409,E1128N3987,2.4495058048794465
1410,E1128N3988,2.4671073910789296
1411,E1128N3989,2.470838924629543
1412,E1128N3990,2.461036297475758
1413,E1128N3991,2.5416085974337475
1414,E1128N3992,2.546971877771526
1415,E1128N3993,2.4145355409377247
1416,E1128N3994,2.325356236053425
1417,E1128N3995,2.3334241956313053
1418,E1128N3996,2.27107981900932
1419,E1128N3997,2.225737802019144
1420,E1128N3998,2.264730073629263
1421,E1128N3999,2.2281166909820027
1422,E1128N4000,2.247249720176443
1423,E1128N4001,2.2340404577071027
1424,E1128N4002,2.25307611366542
1425,E1128N4003,2.262195677569625
1426,E1128N4006,2.094649806291944
1427,E1128N4007,2.041692663999315
1428,E1128N4008,2.0973084208537984
1429,E1128N4010,2.280626653283367
1430,E1128N4011,2.281175189900329
1431,E1128N4012,2.262240584296442
1432,E1128N4013,2.2324211574163084
1433,E1128N4014,2.188616414279561
1434,E1128N4015,2.2488870149472047
1435,E1128N4020,1.7808607959576994
1436,E1128N4022,1.7998076688329867
1437,E1128N4023,1.7973496512407716
1438,E1128N4024,1.8241024870205944
1439,E1128N4027,1.7977420840647922
1440,E1128N4028,1.7781173178489686
1441,E1128N4029,1.8220322533072448
1442,E1128N4030,1.8376311990552807
1443,E1128N4031,1.8599332243479327
1444,E1128N4032,1.9316816506923336
1445,E1129N3977,2.588028070423869
1446,E1129N3978,2.57051303413728
1447,E1129N3979,2.5926597353599385
1448,E1129N3980,2.5950610145117743
1449,E1129N3981,2.580864931415469
1450,E1129N3982,2.5105132794377343
1451,E1129N3983,2.398045342204232
1452,E1129N3984,2.3615500000660923
1453,E1129N3985,2.338945845735104
1454,E1129N3986,2.3228220831594086
1455,E1129N3987,2.446669667408916
1456,E1129N3988,2.446547431214982
1457,E1129N3989,2.4638947035366607
1458,E1129N3990,2.500770537307221
1459,E1129N3991,2.5568653525913287
1460,E1129N3992,2.564235634669421
1461,E1129N3993,2.5694212260583087
1462,E1129N3994,2.460725567383299
1463,E1129N3995,2.4237664946685804
1464,E1129N3996,2.424458653116833
1465,E1129N3997,2.395865499120604
1466,E1129N3998,2.347686610664568
1467,E1129N3999,2.251523079621382
1468,E1129N4000,2.1891135299474755
1469,E1129N4001,2.130859137996206
1470,E1129N4002,2.140877882033775
1471,E1129N4003,2.14507723549195
1472,E1129N4006,2.1409957908777084
1473,E1129N4007,2.141932664179945
1474,E1129N4008,2.1487541451266066
1475,E1129N4010,2.2925051847103424
1476,E1129N4011,2.265576084257054
1477,E1129N4012,2.246977746001132
1478,E1129N4014,2.2105138191162657
1479,E1129N4018,1.7790689534268331
1480,E1129N4019,1.7549328290465032
1481,E1129N4020,1.7447902021665018
1482,E1129N4021,1.760142059873911
1483,E1129N4022,1.7502654800186632
1484,E1129N4023,1.7468014836234544
1485,E1129N4024,1.778015161930725
1486,E1129N4026,1.7634516941441318
1487,E1129N4027,1.7664817214172757
1488,E1129N4028,1.7746051975921735
1489,E1129N4029,1.8031269609786549
1490,E1129N4030,1.8104606433772887
1491,E1129N4031,1.853828394992216
1492,E1129N4032,1.908889441946606
1493,E1130N3976,2.5771959328167693
1494,E1130N3979,2.5959200099276067
1495,E1130N3980,2.581425250217156
1496,E1130N3981,2.56718053590224
1497,E1130N3982,2.4434820192671123
1498,E1130N3983,2.394380261096916
1499,E1130N3984,2.380180639732302
1500,E1130N3985,2.3784468810366928
1501,E1130N3986,2.4218894856554245
1502,E1130N3987,2.48646005859338
1503,E1130N3988,2.498100715547474
1504,E1130N3989,2.4990501588872664
1505,E1130N3990,2.498269347358877
1506,E1130N3991,2.53591049892333
1507,E1130N3992,2.581811445181394
1508,E1130N3993,2.6041870531596234
1509,E1130N3994,2.6265129569951915
1510,E1130N3995,2.4603727300072955
1511,E1130N3996,2.4760079461523667
1512,E1130N3997,2.483616170490424
1513,E1130N3998,2.422336365869376
1514,E1130N4001,2.1165541211538272
1515,E1130N4002,2.1134406496350784
1516,E1130N4003,2.121696370848384
1517,E1130N4004,2.1412407016780235
1518,E1130N4005,2.151181037558725
1519,E1130N4006,2.172727392655502
1520,E1130N4007,2.1937178411018907
1521,E1130N4008,2.193366016226579
1522,E1130N4010,2.2791268113299563
1523,E1130N4011,2.2377761766287243
1524,E1130N4012,2.219600337126553
1525,E1130N4013,2.20543717376952
1526,E1130N4014,2.200648240515911
1527,E1130N4017,1.8181177919471807
1528,E1130N4018,1.784718579154375
1529,E1130N4019,1.759762351250484
1530,E1130N4020,1.748632217828193
1531,E1130N4021,1.7859356694401112
1532,E1130N4022,1.7520014526205556
1533,E1130N4023,1.740418388925742
1534,E1130N4024,1.733875723644998
1535,E1130N4025,1.7444585300840083
1536,E1130N4026,1.7567345384319242
1537,E1130N4027,1.7708431170170251
1538,E1130N4028,1.7751027790129497
1539,E1130N4029,1.7931254834136614
1540,E1130N4030,1.821146112152921
1541,E1130N4031,1.7971887657442855
1542,E1131N3976,2.586956135102551
1543,E1131N3977,2.5937607509347886
1544,E1131N3978,2.59565989485692
1545,E1131N3979,2.5874748253649145
1546,E1131N3980,2.561856899638873
1547,E1131N3981,2.503157209198202
1548,E1131N3982,2.45879090581431
1549,E1131N3983,2.4047618857781514
1550,E1131N3984,2.39523227513598
1551,E1131N3985,2.4544471339526384
1552,E1131N3986,2.514864430998243
1553,E1131N3987,2.536971804033451
1554,E1131N3988,2.552374623674861
1555,E1131N3989,2.531528981239579
1556,E1131N3990,2.541547415331871
1557,E1131N3991,2.5348658479333306
1558,E1131N3992,2.567614451708564
1559,E1131N3996,2.5560537612094656
1560,E1131N3997,2.559995868436013
1561,E1131N3998,2.5026416290015283
1562,E1131N4000,2.1808917068934486
1563,E1131N4001,2.109866519287272
1564,E1131N4002,2.1105948823677805
1565,E1131N4003,2.112815571704907
1566,E1131N4004,2.1330534563597885
1567,E1131N4005,2.169150250866597
1568,E1131N4006,2.201076517974147
1569,E1131N4007,2.220922799430048
1570,E1131N4008,2.205504934601449
